timestamp,station_name,free_bikes,latitude,longitude
2026-01-29 21:19:31,H1-254.メインステージ亀戸Ⅱ,3,35.700489,139.834021
2026-01-29 21:19:31,L1-27.ハイタウン駒沢公園NO.2B,2,35.632164,139.658199
2026-01-29 21:19:31,D7-14.大栄パーク西落合１丁目,2,35.720028,139.678936
2026-01-29 21:19:31,A2-29.mirio神保町,2,35.697131,139.758828
2026-01-29 21:19:31,J1-59.第44興和ビル,3,35.647704,139.693671
2026-01-29 21:19:31,A1-19.九段会館テラス,0,35.694065,139.751801
2026-01-29 21:19:31,I1-83.かもめ歩道橋,8,35.600161,139.749902
2026-01-29 21:19:31,C1-93.プレールドゥーク浜松町　A,1,35.653433,139.755552
2026-01-29 21:19:31,G4-01.両国ビューホテル1,8,35.69566,139.79214
2026-01-29 21:19:31,B1-28.アイルイムーブル日本橋,4,35.684502,139.77906
2026-01-29 21:19:31,G4-29.ブライズ浅草,1,35.706165,139.797513
2026-01-29 21:19:31,F2-02.アップルパーク浅草6丁目第3,0,35.716062,139.799552
2026-01-29 21:19:31,N2-08.江古田区民活動センター,2,35.728893,139.670119
2026-01-29 21:19:31,G4-03.本所1-6-5,0,35.702525,139.796632
2026-01-29 21:19:31,H1-168.大島五丁目公園,9,35.68642,139.836151
2026-01-29 21:19:31,C5-26.ピアシティ芝浦ビル,1,35.644155,139.756216
2026-01-29 21:19:31,C3-40.VORT南青山Ⅰ,1,35.65989,139.71696
2026-01-29 21:19:31,B4-35.HARUMI FLAG SEA VILLAGE,12,35.650573,139.777908
2026-01-29 21:19:31,A3-39.トーシン東神田ビル,2,35.694834,139.780333
2026-01-29 21:19:31,H1-232.豊洲センタービルアネックス,0,35.655522,139.797354
2026-01-29 21:19:31,B2-17.アーバネックス八丁堀,2,35.67518,139.77364
2026-01-29 21:19:31,C1-94.プレールドゥーク浜松町　B,0,35.653463,139.755446
2026-01-29 21:19:31,K1-98.鵜の木松山公園,2,35.577433,139.680752
2026-01-29 21:19:31,G5-09.AXAS錦糸町,4,35.693861,139.810389
2026-01-29 21:19:31,L1-33.区営住宅玉川四丁目アパート,6,35.617809,139.623862
2026-01-29 21:19:31,H1-68.芝浦工業大学附属中学高等学校,37,35.649274,139.792213
2026-01-29 21:19:31,K1-142.コーラル洗足池,2,35.604567,139.689096
2026-01-29 21:19:31,B4-06.月島駅地下駐輪場,8,35.66291,139.782564
2026-01-29 21:19:31,G5-03.京成リッチモンドホテル東京錦糸町,0,35.693492,139.81506
2026-01-29 21:19:31,T2-51.練馬区役所石神井庁舎,0,35.743772,139.603317
2026-01-29 21:19:31,B1-32.タカオビル,2,35.684304,139.78515
2026-01-29 21:19:31,A1-15.富士見みらい館,9,35.697167,139.745629
2026-01-29 21:19:31,B2-02.柳通り（東京スクエアガーデン前）,7,35.676393,139.768319
2026-01-29 21:19:31,I1-10.品川シーサイド公園第1,2,35.607717,139.749478
2026-01-29 21:19:31,C5-39.お台場海浜公園東,2,35.631021,139.778109
2026-01-29 21:19:31,D4-07.新宿余丁町ビル,3,35.698512,139.716482
2026-01-29 21:19:31,I1-20.しおじ公園,7,35.59632,139.751279
2026-01-29 21:19:31,T3-23.氷川台二丁目緑地,0,35.756575,139.669689
2026-01-29 21:19:31,H1-119.榎戸材木店,0,35.638819,139.834793
2026-01-29 21:19:31,B4-15.リバーシティ　イーストタワーズ,8,35.669188,139.785301
2026-01-29 21:19:31,E3-09.シャエトワール,3,35.72347,139.72973
2026-01-29 21:19:31,T2-54.土支田農業公園,1,35.760939,139.609264
2026-01-29 21:19:31,H1-116.出会い橋高架下,14,35.625037,139.777646
2026-01-29 21:19:31,A2-31.ちよだプラットフォームスクウェア（道路側）,2,35.691456,139.762228
2026-01-29 21:19:31,M2-04.広尾東公園,5,35.653382,139.721059
2026-01-29 21:19:31,G4-07.ディアレイシャス両国,4,35.69955,139.803204
2026-01-29 21:19:31,E3-08.サガラマンション,8,35.722833,139.734662
2026-01-29 21:19:31,E5-07.湯島三丁目児童遊園,5,35.707296,139.769393
2026-01-29 21:19:31,O7-04.永福町西幸モータープール西,2,35.67161,139.64527
2026-01-29 21:19:31,C5-16.品川インターシティ,4,35.626704,139.742174
2026-01-29 21:19:31,C1-53.ホテルリブマックス新橋,9,35.661149,139.754612
2026-01-29 21:19:31,K1-75.三井不動産インダストリアルパーク羽田,6,35.556231,139.751408
2026-01-29 21:19:31,D6-06.新宿中央公園（エコギャラリー下）,0,35.691199,139.687966
